Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://223.166.234.19:7777/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 164 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://101.74.28.50:9901/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 171 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://59.48.75.130:3052/tsfile/live/0142_1.m3u8$订阅源, Date: None, Delay: 179 ms, Speed: 0.45 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://222.217.230.253:8181/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 180 ms, Speed: 2.32 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8065&tk=e503191f8e20$订阅源, Date: None, Delay: 176 ms, Speed: 1.88 M/s, Resolution: 1280x720
Name: 浙江卫视, URL: http://42.48.50.138:9002/tsfile/live/0124_2.m3u8$订阅源, Date: None, Delay: 471 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://223.166.234.114:7777/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 292 ms, Speed: 0.12 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://61.156.228.12:8154/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 180 ms, Speed: 0.61 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/wh7f454c46tw207135716_1985466075/ott.mobaibox.com/PLTV/3/224/3221227491/index.m3u8?icpid=3&RTS=1674380322&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:1a0a:df::4038]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000017320/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://101.74.28.105:9901/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 165 ms, Speed: 0.09 M/s, Resolution: None
Name: 浙江卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3818&tk=e503191f8e20$订阅源, Date: None, Delay: 176 ms, Speed: 1.88 M/s, Resolution: 1280x720
Name: 浙江卫视, URL: http://119.163.199.98:9901/tsfile/live/0019_1.m3u8$订阅源, Date: None, Delay: 429 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://[2409:8087:1a0a:df::4038]:80/wh7f454c46tw2381060953_-1615294381/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw205505165_733643305/ott.mobaibox.com/PLTV/3/224/3221227393/index.m3u8?icpid=3&RTS=1674380320&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://124.128.73.58:9901/tsfile/live/0124_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 356 ms, Speed: 0.17 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://221.224.4.170:1111/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 149 ms, Speed: 3.02 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://123.130.84.106:8154/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 230 ms, Speed: 0.05 M/s, Resolution: None
Name: 浙江卫视, URL: http://121.19.134.222:808/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 169 ms, Speed: 0.03 M/s, Resolution: None
Name: 浙江卫视, URL: http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$订阅源, Date: None, Delay: 193 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://221.199.193.3:9901/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 172 ms, Speed: 3.05 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://163.177.122.122:9901/tsfile/live/1050_1.m3u8$订阅源, Date: None, Delay: 170 ms, Speed: 2.01 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://123.129.70.178:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 210 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://119.36.148.115:59901/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 694 ms, Speed: 0.03 M/s, Resolution: None
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://025365.xyz:18098/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 2387 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009806/1.m3u8#http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014260/1.m3u8#http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000007275/1.m3u8#http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000017320/1.m3u8#http://[2409:8087:5e00:24::1e]:6060/000000001000/7889730693553663314/1.m3u8#http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://58.17.48.228:808/hls/32/index.m3u8$订阅源, Date: None, Delay: 155 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw2054729514_1244097787/ott.mobaibox.com/PLTV/3/224/3221227744/index.m3u8?icpid=3&RTS=1674386465&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000007275/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225703/2/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://118.77.152.185:9901/tsfile/live/0110_1.m3u8$订阅源, Date: None, Delay: 196 ms, Speed: 2.12 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000531$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://58.19.43.46:9901/tsfile/live/1037_1.m3u8$订阅源, Date: None, Delay: 179 ms, Speed: 0.24 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://221.213.69.82:9901/tsfile/live/0128_1.m3u8$订阅源, Date: None, Delay: 234 ms, Speed: 0.17 M/s, Resolution: None
Name: 浙江卫视, URL: http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4473&tk=7877e7cc41c7$订阅源, Date: None, Delay: 176 ms, Speed: 1.88 M/s, Resolution: 1280x720
Name: 浙江卫视, URL: http://113.57.93.165:9900/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 344 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0222&tk=e503191f8e20$订阅源, Date: None, Delay: 176 ms, Speed: 1.88 M/s, Resolution: 1280x720
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw206093655_-1531148960/ott.mobaibox.com/PLTV/3/224/3221227692/index.m3u8?icpid=3&RTS=1674380321&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://221.199.193.215:9901/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 189 ms, Speed: 0.18 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://58.220.219.14:9901/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 146 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://112.101.78.50:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 265 ms, Speed: 0.49 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://123.132.233.194:352/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 753 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://61.157.139.15:9901/tsfile/live/2390_1.m3u8$订阅源, Date: None, Delay: 377 ms, Speed: 0.43 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://144.52.160.109:9901/tsfile/live/1029_1.m3u8$订阅源, Date: None, Delay: 169 ms, Speed: 2.04 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://58.17.116.69:9908/tsfile/live/0001_20.m3u8$订阅源, Date: None, Delay: 233 ms, Speed: 0.60 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://117.190.144.101:1111/tsfile/live/1001_1.m3u8$订阅源, Date: None, Delay: 1527 ms, Speed: 0.80 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7233&tk=e503191f8e20$订阅源, Date: None, Delay: 176 ms, Speed: 1.88 M/s, Resolution: 1280x720
Name: 浙江卫视, URL: http://222.169.85.8:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 245 ms, Speed: 0.38 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://116.117.105.247:8096/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 206 ms, Speed: 0.07 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://219.159.194.213:8181/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 177 ms, Speed: 2.63 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$订阅源, Date: None, Delay: 193 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://iptv.887979.xyz/itv/1000000001000014260.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1405 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://61.150.67.62:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 452 ms, Speed: 0.05 M/s, Resolution: None
Name: 浙江卫视, URL: http://58.221.214.82:9901/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 605 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/1.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/1000000005000265031/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227193/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000248/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://121.19.134.139:808/tsfile/live/1011_1.m3u8$订阅源, Date: None, Delay: 1068 ms, Speed: 0.03 M/s, Resolution: None
Name: 浙江卫视, URL: http://116.117.106.74:8096/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 184 ms, Speed: 0.13 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226144/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://222.217.230.254:8181/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 179 ms, Speed: 0.74 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb11]/ott.mobaibox.com/PLTV/3/224/3221227491/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6994&tk=7877e7cc41c7$订阅源, Date: None, Delay: 176 ms, Speed: 1.88 M/s, Resolution: 1280x720
Name: 浙江卫视, URL: http://39.134.136.161:6610/000000001000/7751216754229369822/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=7751216754229369822$订阅源, Date: None, Delay: 202 ms, Speed: 1.15 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://223.166.234.215:7777/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 138 ms, Speed: 0.27 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://222.217.230.193:8181/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 175 ms, Speed: 1.10 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://163.177.122.71:9901/tsfile/live/1050_1.m3u8$订阅源, Date: None, Delay: 517 ms, Speed: 0.41 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://116.9.204.242:9901/tsfile/live/0122_2.m3u8$订阅源, Date: None, Delay: 177 ms, Speed: 0.09 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://218.89.240.144:59901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 183 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://220.164.192.48:50085/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 322 ms, Speed: 0.56 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000275$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::17]:6610/000000001000/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://110.7.129.204:8096/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 361 ms, Speed: 0.23 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5749&tk=e503191f8e20$订阅源, Date: None, Delay: 176 ms, Speed: 1.88 M/s, Resolution: 1280x720
Name: 浙江卫视, URL: http://124.228.161.8:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 345 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://121.19.134.222:808/tsfile/live/1011_1.m3u8$订阅源, Date: None, Delay: 169 ms, Speed: 0.03 M/s, Resolution: None
Name: 浙江卫视, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226339/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://218.3.138.25:1111/tsfile/live/1019_1.m3u8$订阅源, Date: None, Delay: 153 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4403&tk=2aca1ad9a849$订阅源, Date: None, Delay: 176 ms, Speed: 1.88 M/s, Resolution: 1280x720
Name: 浙江卫视, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/1000000001000014260/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://219.159.194.18:8181/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 178 ms, Speed: 2.19 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://121.33.239.242:9901/tsfile/live/0016_1.m3u8$订阅源, Date: None, Delay: 847 ms, Speed: 0.22 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://121.24.98.45:8090/hls/79/index.m3u8$订阅源, Date: None, Delay: 167 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://110.7.130.134:8096/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 177 ms, Speed: 0.14 M/s, Resolution: None
Name: 浙江卫视, URL: http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/wh7f454c46tw1752010066_1165595682/ott.mobaibox.com/PLTV/3/224/3221225544/index.m3u8?icpid=3&RTS=1674386162&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://112.46.85.60:8009/hls/34/index.m3u8$订阅源, Date: None, Delay: 248 ms, Speed: 0.29 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://221.2.148.205:8154/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 398 ms, Speed: 0.10 M/s, Resolution: None
Name: 浙江卫视, URL: http://124.128.73.58:9901/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 356 ms, Speed: 0.17 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://221.233.192.152:1111/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 157 ms, Speed: 1.05 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://116.117.106.42:8096/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 205 ms, Speed: 0.05 M/s, Resolution: None
Name: 浙江卫视, URL: http://144.52.160.109:9901/tsfile/live/1052_1.m3u8$订阅源, Date: None, Delay: 169 ms, Speed: 2.04 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://39.134.136.161:6610/000000001000/5822304506273784683/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=5822304506273784683$订阅源, Date: None, Delay: 202 ms, Speed: 1.15 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7856&tk=7877e7cc41c7$订阅源, Date: None, Delay: 176 ms, Speed: 1.88 M/s, Resolution: 1280x720
Name: 浙江卫视, URL: http://123.163.114.115:9901/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 174 ms, Speed: 0.33 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://14.204.106.74:9901/tsfile/live/0127_2.m3u8$订阅源, Date: None, Delay: 218 ms, Speed: 0.16 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://182.113.7.123:9901/tsfile/live/0131_1.m3u8$订阅源, Date: None, Delay: 325 ms, Speed: 1.52 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://118.248.216.151:8088/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 169 ms, Speed: 0.14 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://221.2.148.205:8154/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 398 ms, Speed: 0.10 M/s, Resolution: None
Name: 浙江卫视, URL: http://124.228.161.8:9901/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: 345 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://222.134.245.16:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 777 ms, Speed: 1.58 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000370$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
